Genome ID,Collection Year,Isolation Country,Host Name,Host Common Name,Host Group,Country Code
590_12569,2015,USA,Pig,Pig,Nonhuman Mammal,USA
28901_21066,2018,Germany,Human,,,DEU
90370_4938,2013,Nepal,Human,,,NPL
85569_201,1992,United Kingdom,Human,Human,Human,GBR
90371_5406,2012,Vietnam,Duck,,,VNM
90370_3419,2016,Nepal,Human,Human,Human,NPL
90370_2972,2013,Bangladesh,Human,Human,Human,BGD
90370_3593,2011,Nepal,Human,Human,Human,NPL
90371_2129,2011,USA,Cow,Cow,Nonhuman Mammal,USA
85569_377,1991,United Kingdom,Cow,Cow,Nonhuman Mammal,GBR
90370_4935,2013,Nepal,Human,,,NPL
90370_2866,2007,Bangladesh,Human,Human,Human,BGD
85569_379,2003,United Kingdom,Human,Human,Human,GBR
90370_2682,2001,Bangladesh,Human,Human,Human,BGD
90371_5434,2012,Vietnam,Duck,,,VNM
590_12608,2015,USA,Cow,Cow,Nonhuman Mammal,USA
90371_5490,2015,Congo,Human,,,COG
58095_45,2007,USA,Horse,Horse,Nonhuman Mammal,USA
90370_2835,2013,Bangladesh,Human,Human,Human,BGD
85569_265,2000,United Kingdom,Human,Human,Human,GBR
90370_3618,2019,Canada,Human,Human,Human,CAN
90370_4870,2012,Nepal,Human,,,NPL
90370_2777,2005,Bangladesh,Human,Human,Human,BGD
340188_41,2008,USA,Horse,Horse,Nonhuman Mammal,USA
90370_3429,2016,Nepal,Human,Human,Human,NPL
90370_251,1994,Papua New Guinea,Human,Human,Human,PNG
192955_391,2008,Tanzania,Human,Human,Human,TZA
90370_3105,2010,Bangladesh,Human,Human,Human,BGD
90370_2999,2008,Bangladesh,Human,Human,Human,BGD
54388_369,2012,Cambodia,Human,,,KHM
108619_169,2012,USA,Horse,Horse,Nonhuman Mammal,USA
90371_5481,2014,Congo,Human,,,COG
85569_329,1994,United Kingdom,Human,Human,Human,GBR
85569_115,1996,United Kingdom,Bird,Poultry,Avian,GBR
85569_105,1993,United Kingdom,Cow,Cow,Nonhuman Mammal,GBR
90371_5511,2014,Congo,Human,,,COG
90370_4926,2011,Nepal,Human,,,NPL
399587_74,2017,Portugal,Human,Human,Human,PRT
85569_320,1996,United Kingdom,Human,Human,Human,GBR
340188_42,2010,USA,Horse,Horse,Nonhuman Mammal,USA
85569_123,1995,United Kingdom,Human,Human,Human,GBR
85569_230,2004,United Kingdom,Cow,Cow,Nonhuman Mammal,GBR
90370_2778,2005,Bangladesh,Human,Human,Human,BGD
149391_47,2007,USA,Horse,Horse,Nonhuman Mammal,USA
90370_2892,2013,Bangladesh,Human,Human,Human,BGD
90370_2803,2013,Bangladesh,Human,Human,Human,BGD
85569_12,2001,Canada,Human,Human,Human,CAN
90371_5436,2007,Congo,Human,,,COG
54388_290,2013,Thailand,Human,Human,Human,THA
85569_252,1993,United Kingdom,Human,Human,Human,GBR
90370_3473,2012,Nepal,Human,Human,Human,NPL
90370_2743,2001,Bangladesh,Human,Human,Human,BGD
85569_323,1995,United Kingdom,Cow,Cow,Nonhuman Mammal,GBR
90370_3055,2013,Bangladesh,Human,Human,Human,BGD
90370_3199,2007,Bangladesh,Human,Human,Human,BGD
90370_3298,2013,Nepal,Human,Human,Human,NPL
590_12246,2015,USA,Cow,Cow,Nonhuman Mammal,USA
54388_296,2013,Cambodia,Human,Human,Human,KHM
90370_2493,2010,Bangladesh,Human,,,BGD
486999_10,2010,USA,Horse,Horse,Nonhuman Mammal,USA
90370_4937,2013,Nepal,Human,,,NPL
90370_2901,2006,Bangladesh,Human,Human,Human,BGD
85569_326,1998,United Kingdom,Human,Human,Human,GBR
90370_2817,2012,Bangladesh,Human,Human,Human,BGD
85569_316,1995,United Kingdom,Human,Human,Human,GBR
85569_334,1996,United Kingdom,Human,Human,Human,GBR
90370_2829,2011,Bangladesh,Human,Human,Human,BGD
90370_5583,2015,India,Human,,,IND
90370_2993,2007,Bangladesh,Human,Human,Human,BGD
90370_3015,2008,Bangladesh,Human,Human,Human,BGD
90370_3066,2012,Bangladesh,Human,Human,Human,BGD
399587_85,2016,Portugal,Pig,Pig,Nonhuman Mammal,PRT
90370_4810,2016,Nepal,Human,,,NPL
90370_2708,2005,Bangladesh,Human,Human,Human,BGD
90370_4955,2014,Nepal,Human,,,NPL
90370_4965,2008,Nepal,Human,,,NPL
90370_2819,2013,Bangladesh,Human,Human,Human,BGD
90370_3541,2010,Nepal,Human,Human,Human,NPL
90370_4920,2010,Nepal,Human,,,NPL
590_12571,2015,USA,Pig,Pig,Nonhuman Mammal,USA
90370_3525,2009,Nepal,Human,Human,Human,NPL
85569_171,1996,United Kingdom,Bird,Poultry,Avian,GBR
28901_9239,2015,USA,Human,Human,Human,USA
28901_8430,2016,USA,Human,Human,Human,USA
90370_4880,2011,Nepal,Human,,,NPL
90370_2879,2005,Bangladesh,Human,Human,Human,BGD
85569_89,1995,United Kingdom,Sheep,Sheep,Nonhuman Mammal,GBR
90370_5481,2010,Cambodia,Human,,,KHM
590_13890,2014,USA,Turkey,Turkey,Avian,USA
590_12427,2015,USA,Turkey,Turkey,Avian,USA
90370_3533,2009,Nepal,Human,Human,Human,NPL
28901_9240,2016,USA,Human,Human,Human,USA
90370_2691,2002,Bangladesh,Human,Human,Human,BGD
90370_2922,2012,Bangladesh,Human,Human,Human,BGD
90371_6229,2022,India,Human,Human,Human,IND
90370_2959,2008,Bangladesh,Human,Human,Human,BGD
90370_2729,2000,Bangladesh,Human,Human,Human,BGD
85569_198,1994,United Kingdom,Cow,Cow,Nonhuman Mammal,GBR
590_12484,2015,USA,Pig,Pig,Nonhuman Mammal,USA
90370_3130,2011,Bangladesh,Human,Human,Human,BGD
90371_5355,2012,Vietnam,Chicken,,,VNM
90370_3467,2013,Nepal,Human,Human,Human,NPL
149391_39,2009,USA,Horse,Horse,Nonhuman Mammal,USA
90370_3024,2009,Bangladesh,Human,Human,Human,BGD
90370_5020,2015,Nigeria,Human,,,NGA
90371_5274,2009,Vietnam,Human,,,VNM
85569_44,2002,Canada,Human,Human,Human,CAN
85569_352,2000,Canada,Human,Human,Human,CAN
90370_5574,2015,India,Human,,,IND
590_12394,2015,USA,Cow,Cow,Nonhuman Mammal,USA
90370_4906,2009,Nepal,Human,,,NPL
90371_5381,2012,Vietnam,Pig,,,VNM
590_15781,2014,USA,Pig,Pig,Nonhuman Mammal,USA
90370_4987,2015,India,Human,,,IND
90371_5277,2009,Vietnam,Human,,,VNM
90370_3508,2010,Nepal,Human,Human,Human,NPL
90370_3116,2011,Bangladesh,Human,Human,Human,BGD
85569_273,1998,United Kingdom,Human,Human,Human,GBR
90370_3075,2011,Bangladesh,Human,Human,Human,BGD
90370_2875,2008,Bangladesh,Human,Human,Human,BGD
90370_3413,2016,Nepal,Human,Human,Human,NPL
590_12632,2015,USA,Chicken,Chicken,Avian,USA
90370_4871,2011,Nepal,Human,,,NPL
85569_23,2001,Canada,Human,Human,Human,CAN
90370_3128,2011,Bangladesh,Human,Human,Human,BGD
90370_2900,2006,Bangladesh,Human,Human,Human,BGD
90370_3157,2006,Bangladesh,Human,Human,Human,BGD
85569_18,2001,Canada,Human,Human,Human,CAN
192955_393,2004,Egypt,Human,Human,Human,EGY
90370_3198,2009,Bangladesh,Human,Human,Human,BGD
90370_4894,2010,Nepal,Human,,,NPL
90370_3328,2011,Nepal,Human,Human,Human,NPL
28901_21060,2017,Germany,Human,,,DEU
85569_82,1997,United Kingdom,Human,Human,Human,GBR
90370_4932,2011,Nepal,Human,,,NPL
90370_3303,2014,Nepal,Human,Human,Human,NPL
90370_5542,2015,India,Human,,,IND
90370_3406,2016,Nepal,Human,Human,Human,NPL
90370_2753,2007,Bangladesh,Human,Human,Human,BGD
90370_4874,2011,Nepal,Human,,,NPL
28901_21403,2020,Portugal,Pig,,,PRT
90370_3175,2008,Bangladesh,Human,Human,Human,BGD
90370_3099,2010,Bangladesh,Human,Human,Human,BGD
90371_900,2002,China,Human,Human,Human,CHN
90370_3516,2009,Nepal,Human,Human,Human,NPL
54388_286,2013,Cambodia,Human,Human,Human,KHM
90371_5387,2012,Vietnam,Human,,,VNM
28901_859,2011,USA,Human,Human,Human,USA
90370_3547,2011,Nepal,Human,Human,Human,NPL
90370_2871,2012,Bangladesh,Human,Human,Human,BGD
90370_2839,2013,Bangladesh,Human,Human,Human,BGD
90370_3049,2011,Bangladesh,Human,Human,Human,BGD
90370_4971,2015,Nepal,Human,,,NPL
90370_4933,2011,Nepal,Human,,,NPL
90370_3264,2012,Nepal,Human,Human,Human,NPL
90370_2985,2012,Bangladesh,Human,Human,Human,BGD
595_99,2013,Switzerland,Human,Human,Human,CHE
28901_16297,2013,USA,Human,,,USA
54388_400,2015,Cambodia,Human,,,KHM
90370_3103,2010,Bangladesh,Human,Human,Human,BGD
90370_2791,2004,Bangladesh,Human,Human,Human,BGD
90370_3538,2010,Nepal,Human,Human,Human,NPL
90371_6222,2021,India,Human,Human,Human,IND
90370_2854,2008,Bangladesh,Human,Human,Human,BGD
90370_4821,2016,Nepal,Human,,,NPL
192955_368,2009,Morocco,Human,Human,Human,MAR
54388_274,2012,Cambodia,Human,Human,Human,KHM
90370_3152,1999,Bangladesh,Human,Human,Human,BGD
90371_5290,2010,Vietnam,Human,,,VNM
90370_2806,2013,Bangladesh,Human,Human,Human,BGD
28901_16308,2012,USA,Human,,,USA
90370_2970,2013,Bangladesh,Human,Human,Human,BGD
590_12324,2015,USA,Pig,Pig,Nonhuman Mammal,USA
28901_824,2011,USA,Human,Human,Human,USA
90370_2745,2000,Bangladesh,Human,Human,Human,BGD
85569_154,1993,United Kingdom,Cow,Cow,Nonhuman Mammal,GBR
590_12365,2015,USA,Pig,Pig,Nonhuman Mammal,USA
90370_4872,2011,Nepal,Human,,,NPL
90370_2914,2013,Bangladesh,Human,Human,Human,BGD
90370_2477,1999,Bangladesh,Human,,,BGD
90370_5562,2015,India,Human,,,IND
90371_5427,2012,Vietnam,Chicken,,,VNM
590_12262,2015,USA,Cow,Cow,Nonhuman Mammal,USA
90370_2902,2012,Bangladesh,Human,Human,Human,BGD
28901_16256,2014,USA,Pig,,,USA
90370_550,1990,Papua New Guinea,Human,Human,Human,PNG
90370_4877,2011,Nepal,Human,,,NPL
90370_2532,2008,Bangladesh,Human,,,BGD
90370_3565,2013,Nepal,Human,Human,Human,NPL
90370_3556,2013,Nepal,Human,Human,Human,NPL
90370_2853,2006,Bangladesh,Human,Human,Human,BGD
90370_3338,2011,Nepal,Human,Human,Human,NPL
90370_3125,2011,Bangladesh,Human,Human,Human,BGD
590_12560,2015,USA,Pig,Pig,Nonhuman Mammal,USA
90370_3001,2008,Bangladesh,Human,Human,Human,BGD
90370_2862,2006,Bangladesh,Human,Human,Human,BGD
54388_394,2015,Cambodia,Human,,,KHM
90370_2850,2006,Bangladesh,Human,Human,Human,BGD
90370_2842,2009,Bangladesh,Human,Human,Human,BGD
90370_2830,2012,Bangladesh,Human,Human,Human,BGD
85569_327,1995,United Kingdom,Human,Human,Human,GBR
90370_2905,2007,Bangladesh,Human,Human,Human,BGD
90370_3418,2016,Nepal,Human,Human,Human,NPL
590_12592,2015,USA,Chicken,Chicken,Avian,USA
108619_42,2011,USA,Cow,Cow,Nonhuman Mammal,USA
90370_4812,2016,Nepal,Human,,,NPL
90370_2820,2013,Bangladesh,Human,Human,Human,BGD
363569_41,2007,USA,Horse,Horse,Nonhuman Mammal,USA
85569_42,1999,Canada,Human,Human,Human,CAN
54388_285,2013,Senegal,Human,Human,Human,SEN
90370_5571,2015,Pakistan,Human,,,PAK
149391_45,2008,USA,Horse,Horse,Nonhuman Mammal,USA
1365218_5,2006,China,Human,Human,Human,CHN
90371_5352,2012,Vietnam,Chicken,,,VNM
90370_5469,2008,Cambodia,Human,,,KHM
90370_3265,2012,Nepal,Human,Human,Human,NPL
90370_3476,2012,Nepal,Human,Human,Human,NPL
149539_887,1979,USA,Human,Human,Human,USA
90370_3016,2008,Bangladesh,Human,Human,Human,BGD
28901_21062,2018,Germany,Human,,,DEU
90370_2804,2009,Bangladesh,Human,Human,Human,BGD
90370_2863,2011,Bangladesh,Human,Human,Human,BGD
90370_2489,2001,Bangladesh,Human,,,BGD
90371_3756,2015,Australia,Human,Human,Human,AUS
90370_3475,2012,Nepal,Human,Human,Human,NPL
90370_3062,2011,Bangladesh,Human,Human,Human,BGD
90370_3450,2015,Nepal,Human,Human,Human,NPL
90370_3045,2013,Bangladesh,Human,Human,Human,BGD
90370_2718,2006,Bangladesh,Human,Human,Human,BGD
90370_2490,2001,Bangladesh,Human,,,BGD
90370_2763,2006,Bangladesh,Human,Human,Human,BGD
192955_432,2010,India,Human,Human,Human,IND
90371_5470,2014,Congo,Human,,,COG
28901_16277,2015,USA,Pig,,,USA
90370_2765,2006,Bangladesh,Human,Human,Human,BGD
90370_3171,2008,Bangladesh,Human,Human,Human,BGD
90370_4905,2012,Nepal,Human,,,NPL
90370_2811,2010,Bangladesh,Human,Human,Human,BGD
28901_8435,2015,USA,Human,Human,Human,USA
28901_9241,2016,USA,Human,Human,Human,USA
90370_2898,2012,Bangladesh,Human,Human,Human,BGD
85569_146,1995,United Kingdom,Cow,Cow,Nonhuman Mammal,GBR
590_12467,2015,USA,Pig,Pig,Nonhuman Mammal,USA
90370_2886,2007,Bangladesh,Human,Human,Human,BGD
90370_3132,2011,Bangladesh,Human,Human,Human,BGD
590_12470,2015,USA,Chicken,Chicken,Avian,USA
90370_3434,2016,Nepal,Human,Human,Human,NPL
108619_85,2008,USA,Human,Human,Human,USA
85569_360,2002,Canada,Human,Human,Human,CAN
90370_2904,2006,Bangladesh,Human,Human,Human,BGD
90370_4840,2010,Nepal,Human,,,NPL
90370_3452,2016,Nepal,Human,Human,Human,NPL
85569_54,2002,United Kingdom,Pig,Pig,Nonhuman Mammal,GBR
90370_5597,2015,Bangladesh,Human,,,BGD
90370_3354,2011,Nepal,Human,Human,Human,NPL
85569_215,2004,United Kingdom,Human,Human,Human,GBR
90371_2482,2008,USA,Human,Human,Human,USA
85569_331,1998,United Kingdom,Human,Human,Human,GBR
90370_4940,2013,Nepal,Human,,,NPL
90370_2929,2002,Bangladesh,Human,Human,Human,BGD
90370_4805,2016,Nepal,Human,,,NPL
90370_3193,2013,Bangladesh,Human,Human,Human,BGD
90370_3120,2011,Bangladesh,Human,Human,Human,BGD
54388_329,2009,China,Human,Human,Human,CHN
90370_2825,2011,Bangladesh,Human,Human,Human,BGD
90370_3435,2016,Nepal,Human,Human,Human,NPL
90370_3407,2016,Nepal,Human,Human,Human,NPL
90371_2479,2011,USA,Human,Human,Human,USA
90370_2889,2007,Bangladesh,Human,Human,Human,BGD
90371_5364,2012,Vietnam,Pig,,,VNM
90370_4814,2016,Nepal,Human,,,NPL
90370_3584,2008,Nepal,Human,Human,Human,NPL
590_12511,2015,USA,Pig,Pig,Nonhuman Mammal,USA
28901_21078,2019,Germany,Human,,,DEU
90370_3258,2012,Nepal,Human,Human,Human,NPL
90370_2697,2002,Bangladesh,Human,Human,Human,BGD
90370_4793,2016,Nepal,Human,,,NPL
90370_702,1996,Papua New Guinea,Human,Human,Human,PNG
90370_2699,2002,Bangladesh,Human,Human,Human,BGD
90370_2482,2001,Bangladesh,Human,,,BGD
90370_406,1990,Papua New Guinea,Human,Human,Human,PNG
90370_4918,2009,Nepal,Human,,,NPL
85569_28,2001,Canada,Human,Human,Human,CAN
90370_5215,2016,Pakistan,Human,,,PAK
90370_3078,2012,Bangladesh,Human,Human,Human,BGD
90370_3506,2010,Nepal,Human,Human,Human,NPL
90371_5259,2009,Vietnam,Human,,,VNM
85569_255,1991,United Kingdom,Human,Human,Human,GBR
90370_2768,2008,Bangladesh,Human,Human,Human,BGD
90370_3311,2014,Nepal,Human,Human,Human,NPL
90370_4854,2013,Nepal,Human,,,NPL
98360_79,2012,USA,Cow,Cow,Nonhuman Mammal,USA
90370_2785,2009,Bangladesh,Human,Human,Human,BGD
90370_3166,2004,Bangladesh,Human,Human,Human,BGD
90370_3176,2008,Bangladesh,Human,Human,Human,BGD
90370_4898,2010,Nepal,Human,,,NPL
90370_2975,2012,Bangladesh,Human,Human,Human,BGD
90370_3392,2016,Nepal,Human,Human,Human,NPL
90370_2479,2001,Bangladesh,Human,,,BGD
90370_2495,2012,Bangladesh,Human,,,BGD
90370_3351,2011,Nepal,Human,Human,Human,NPL
90370_5220,2016,Pakistan,Human,,,PAK
90370_2926,1999,Bangladesh,Human,Human,Human,BGD
90370_3281,2013,Nepal,Human,Human,Human,NPL
90370_3412,2016,Nepal,Human,Human,Human,NPL
590_12452,2015,USA,Pig,Pig,Nonhuman Mammal,USA
90370_3273,2013,Nepal,Human,Human,Human,NPL
90370_3327,2011,Nepal,Human,Human,Human,NPL
90370_3568,2014,Nepal,Human,Human,Human,NPL
90370_4784,2016,Nepal,Human,,,NPL
90370_3145,2005,Bangladesh,Human,Human,Human,BGD
90370_3360,2009,India,Human,Human,Human,IND
90371_5386,2012,Vietnam,Human,,,VNM
90370_3474,2012,Nepal,Human,Human,Human,NPL
90370_3093,2009,Bangladesh,Human,Human,Human,BGD
90370_5024,2015,India,Human,,,IND
90370_5499,2012,Cambodia,Human,,,KHM
90370_3126,2006,Bangladesh,Human,Human,Human,BGD
90371_5365,2012,Vietnam,Pig,,,VNM
90370_3144,1999,Bangladesh,Human,Human,Human,BGD
590_12504,2015,USA,Cow,Cow,Nonhuman Mammal,USA
590_12401,2015,USA,Pig,Pig,Nonhuman Mammal,USA
90370_2982,2011,Bangladesh,Human,Human,Human,BGD
90370_2974,2013,Bangladesh,Human,Human,Human,BGD
90371_6234,2022,India,Human,Human,Human,IND
90370_5201,2016,Bangladesh,Human,,,BGD
85569_35,2001,Canada,Human,Human,Human,CAN
590_12578,2015,USA,Pig,Pig,Nonhuman Mammal,USA
90370_2945,2000,Bangladesh,Human,Human,Human,BGD
90371_890,2006,China,Human,Human,Human,CHN
90370_4867,2011,Nepal,Human,,,NPL
54388_321,2013,Cambodia,Human,Human,Human,KHM
90370_2846,2009,Bangladesh,Human,Human,Human,BGD
90370_3580,2015,Nepal,Human,Human,Human,NPL
90370_3014,2008,Bangladesh,Human,Human,Human,BGD
90370_3140,2006,Bangladesh,Human,Human,Human,BGD
85569_354,2000,Canada,Human,Human,Human,CAN
90370_2981,2011,Bangladesh,Human,Human,Human,BGD
90370_2762,2006,Bangladesh,Human,Human,Human,BGD
90370_3293,2013,Nepal,Human,Human,Human,NPL
85569_259,1990,United Kingdom,Human,Human,Human,GBR
90370_3150,2005,Bangladesh,Human,Human,Human,BGD
90370_3071,2010,Bangladesh,Human,Human,Human,BGD
90370_3422,2016,Nepal,Human,Human,Human,NPL
90370_3177,2009,Bangladesh,Human,Human,Human,BGD
90370_3531,2012,Nepal,Human,Human,Human,NPL
90371_5411,2012,Vietnam,Duck,,,VNM
149391_32,2014,USA,Horse,Horse,Nonhuman Mammal,USA
90370_2873,2012,Bangladesh,Human,Human,Human,BGD
90370_2531,2008,Bangladesh,Human,,,BGD
90370_2506,2008,Bangladesh,Human,,,BGD
90370_3460,2013,Nepal,Human,Human,Human,NPL
90370_2741,2001,Bangladesh,Human,Human,Human,BGD
90370_3060,2010,Bangladesh,Human,Human,Human,BGD
90370_2957,2007,Bangladesh,Human,Human,Human,BGD
85569_263,1995,United Kingdom,Human,Human,Human,GBR
90370_4969,2015,Nepal,Human,,,NPL
85569_283,2004,United Kingdom,Human,Human,Human,GBR
590_12265,2015,USA,Chicken,Chicken,Avian,USA
85569_124,1995,United Kingdom,Human,Human,Human,GBR
590_12194,2015,USA,Cow,Cow,Nonhuman Mammal,USA
595_112,2010,Switzerland,Human,Human,Human,CHE
28901_21050,2017,Germany,Human,,,DEU
90370_5211,2016,Nigeria,Human,,,NGA
90371_2481,2012,USA,Human,Human,Human,USA
90370_2818,2012,Bangladesh,Human,Human,Human,BGD
90370_4966,2008,Nepal,Human,,,NPL
90370_3154,2005,Bangladesh,Human,Human,Human,BGD
90370_3398,2016,Nepal,Human,Human,Human,NPL
90370_4899,2010,Nepal,Human,,,NPL
90370_2798,2007,Bangladesh,Human,Human,Human,BGD
90370_5034,2015,Zimbabwe,Human,,,ZWE
90370_3324,2011,Nepal,Human,Human,Human,NPL
90371_5320,2012,Vietnam,Duck,,,VNM
90370_2719,2006,Bangladesh,Human,Human,Human,BGD
90370_3426,2016,Nepal,Human,Human,Human,NPL
28901_16290,2015,USA,Pig,,,USA
90370_3520,2009,Nepal,Human,Human,Human,NPL
90370_3347,2011,Nepal,Human,Human,Human,NPL
90370_5567,2015,India,Human,,,IND
28901_21077,2019,Germany,Human,,,DEU
90371_5268,2009,Vietnam,Human,,,VNM
90370_2683,2001,Bangladesh,Human,Human,Human,BGD
590_12295,2015,USA,Pig,Pig,Nonhuman Mammal,USA
90370_3321,2009,Nepal,Human,Human,Human,NPL
90370_2878,2005,Bangladesh,Human,Human,Human,BGD
28901_21072,2019,Germany,Human,,,DEU
90370_3333,2011,Nepal,Human,Human,Human,NPL
90370_2788,2009,Bangladesh,Human,Human,Human,BGD
90370_2748,2004,Bangladesh,Human,Human,Human,BGD
90370_3270,2013,Nepal,Human,Human,Human,NPL
90370_5217,2016,Pakistan,Human,,,PAK
90370_2795,2006,Bangladesh,Human,Human,Human,BGD
90370_4792,2016,Nepal,Human,,,NPL
90370_2989,2013,Bangladesh,Human,Human,Human,BGD
90370_2779,2008,Bangladesh,Human,Human,Human,BGD
90370_3513,2009,Nepal,Human,Human,Human,NPL
90370_4864,2012,Nepal,Human,,,NPL
90371_887,2005,China,Human,Human,Human,CHN
90370_2536,2013,Bangladesh,Human,,,BGD
90370_2903,2011,Bangladesh,Human,Human,Human,BGD
85569_356,2001,Canada,Human,Human,Human,CAN
90370_2746,2006,Bangladesh,Human,Human,Human,BGD
90370_4797,2016,Nepal,Human,,,NPL
90370_2756,2005,Bangladesh,Human,Human,Human,BGD
90370_4803,2016,Nepal,Human,,,NPL
90370_3602,2012,Nepal,Human,Human,Human,NPL
90370_3305,2014,Nepal,Human,Human,Human,NPL
90370_2869,2012,Bangladesh,Human,Human,Human,BGD
90370_2502,2007,Bangladesh,Human,,,BGD
90370_3561,2013,Nepal,Human,Human,Human,NPL
149539_890,1992,USA,Human,Human,Human,USA
90370_4799,2016,Nepal,Human,,,NPL
90370_3349,2008,India,Human,Human,Human,IND
90370_3119,2005,Bangladesh,Human,Human,Human,BGD
90370_5596,2015,Bangladesh,Human,,,BGD
90370_5582,2015,India,Human,,,IND
90370_5195,2015,Pakistan,Human,,,PAK
90370_3427,2016,Nepal,Human,Human,Human,NPL
90370_5234,2016,India,Human,,,IND
590_12575,2015,USA,Pig,Pig,Nonhuman Mammal,USA
90370_4990,2015,Bangladesh,Human,,,BGD
90370_4911,2009,Nepal,Human,,,NPL
90370_4853,2013,Nepal,Human,,,NPL
90371_5344,2012,Vietnam,Duck,,,VNM
90370_2511,2007,Bangladesh,Human,,,BGD
90370_5591,2015,India,Human,,,IND
90370_5588,2015,India,Human,,,IND
90370_3031,2009,Bangladesh,Human,Human,Human,BGD
90370_3058,2010,Bangladesh,Human,Human,Human,BGD
590_12383,2015,USA,Pig,Pig,Nonhuman Mammal,USA
90370_2704,2005,Bangladesh,Human,Human,Human,BGD
90370_2885,2007,Bangladesh,Human,Human,Human,BGD
90370_3540,2010,Nepal,Human,Human,Human,NPL
590_12472,2015,USA,Chicken,Chicken,Avian,USA
90370_2509,2008,Bangladesh,Human,,,BGD
90370_4794,2016,Nepal,Human,,,NPL
90370_3371,2013,Nepal,Human,Human,Human,NPL
90370_3139,2008,Bangladesh,Human,Human,Human,BGD
90370_2938,2000,Bangladesh,Human,Human,Human,BGD
85569_152,1990,United Kingdom,Human,Human,Human,GBR
90370_4836,2015,Nepal,Human,,,NPL
90371_5392,2013,Vietnam,Human,,,VNM
90370_3163,2007,Bangladesh,Human,Human,Human,BGD
85569_13,1999,Canada,Human,Human,Human,CAN
85569_189,1997,United Kingdom,Cow,Cow,Nonhuman Mammal,GBR
90370_2521,1999,Bangladesh,Human,,,BGD
90370_3378,2013,Nepal,Human,Human,Human,NPL
90370_2689,2001,Bangladesh,Human,Human,Human,BGD
90370_3159,2006,Bangladesh,Human,Human,Human,BGD
90370_5033,2015,India,Human,,,IND
90370_2540,2002,Bangladesh,Human,,,BGD
90370_3043,2013,Bangladesh,Human,Human,Human,BGD
90370_3517,2009,Nepal,Human,Human,Human,NPL
590_12368,2015,USA,Cow,Cow,Nonhuman Mammal,USA
90370_2744,2002,Bangladesh,Human,Human,Human,BGD
90370_5018,2015,Pakistan,Human,,,PAK
90370_3309,2014,Nepal,Human,Human,Human,NPL
90370_2701,2005,Bangladesh,Human,Human,Human,BGD
90370_2844,2009,Bangladesh,Human,Human,Human,BGD
90370_3002,2008,Bangladesh,Human,Human,Human,BGD
90370_4939,2013,Nepal,Human,,,NPL
90370_2692,2002,Bangladesh,Human,Human,Human,BGD
90370_2812,2010,Bangladesh,Human,Human,Human,BGD
90370_5592,2015,Pakistan,Human,,,PAK
90370_3112,2008,Bangladesh,Human,Human,Human,BGD
90370_5237,2016,India,Human,,,IND
90370_3496,2011,Nepal,Human,Human,Human,NPL
90370_2747,2007,Bangladesh,Human,Human,Human,BGD
90370_2910,2006,Bangladesh,Human,Human,Human,BGD
90370_3295,2013,Nepal,Human,Human,Human,NPL
90370_3410,2016,Nepal,Human,Human,Human,NPL
90370_3552,2013,Nepal,Human,Human,Human,NPL
90370_2696,2002,Bangladesh,Human,Human,Human,BGD
90370_3187,2010,Bangladesh,Human,Human,Human,BGD
85569_353,2001,Canada,Human,Human,Human,CAN
90370_2920,2007,Bangladesh,Human,Human,Human,BGD
90370_3086,2005,Bangladesh,Human,Human,Human,BGD
90370_3121,2005,Bangladesh,Human,Human,Human,BGD
90370_2852,2010,Bangladesh,Human,Human,Human,BGD
90370_3146,1999,Bangladesh,Human,Human,Human,BGD
90370_3454,2010,Nepal,Human,Human,Human,NPL
90370_3184,2012,Bangladesh,Human,Human,Human,BGD
90370_3500,2011,Nepal,Human,Human,Human,NPL
90370_4984,2015,India,Human,,,IND
90370_4922,2010,Nepal,Human,,,NPL
54388_376,2015,Cambodia,Human,,,KHM
90370_3369,2013,Nepal,Human,Human,Human,NPL
90370_3108,2010,Bangladesh,Human,Human,Human,BGD
90370_2740,2001,Bangladesh,Human,Human,Human,BGD
90370_3339,2011,Nepal,Human,Human,Human,NPL
90370_3433,2016,Nepal,Human,Human,Human,NPL
90370_2750,2008,Bangladesh,Human,Human,Human,BGD
90370_4824,2016,Nepal,Human,,,NPL
108619_84,2008,USA,Human,Human,Human,USA
90370_5204,2016,Pakistan,Human,,,PAK
90370_2953,2011,Bangladesh,Human,Human,Human,BGD
90370_3098,2009,Bangladesh,Human,Human,Human,BGD
90370_2883,2006,Bangladesh,Human,Human,Human,BGD
90370_4915,2009,Nepal,Human,,,NPL
90370_3158,2006,Bangladesh,Human,Human,Human,BGD
90370_3518,2009,Nepal,Human,Human,Human,NPL
115981_58,2011,USA,Horse,Horse,Nonhuman Mammal,USA
90370_3404,2016,Nepal,Human,Human,Human,NPL
28901_10084,2009,USA,Human,Human,Human,USA
90370_3196,2011,Bangladesh,Human,Human,Human,BGD
90370_3614,2013,Nepal,Human,Human,Human,NPL
90370_3438,2016,Nepal,Human,Human,Human,NPL
90370_3059,2011,Bangladesh,Human,Human,Human,BGD
90370_5025,2015,Pakistan,Human,,,PAK
90371_5484,2014,Congo,Human,,,COG
90370_3017,2004,Bangladesh,Human,Human,Human,BGD
90370_5235,2016,India,Human,,,IND
90370_3314,2009,Nepal,Human,Human,Human,NPL
90370_2742,2007,Bangladesh,Human,Human,Human,BGD
90370_3124,2011,Bangladesh,Human,Human,Human,BGD
